7.5460 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
4.6115 	EXP 	text: autoDraw = False
4.6115 	EXP 	text_2: autoDraw = False
4.6115 	EXP 	text: height = 0.04
4.6115 	EXP 	text: height = 0.04
4.6115 	EXP 	text: height = 0.04
4.6115 	EXP 	text: text = 'You are deciding between buying two cars, Car A and Car B. On a car review\nwebsite, you find that the average of 1,000 ratings for Car A is a 4.95/5.0 and the average rating\nfor Car B is 3.70/5.0. Your neighbor recently purchased Car B and found that it is excellent, and\nshe would recommend purchasing it.'
4.6115 	EXP 	text_2: height = 0.035
4.6115 	EXP 	text_2: height = 0.035
4.6115 	EXP 	text_2: height = 0.035
4.6115 	EXP 	text_2: text = 'Which car would you decide to purchase?'
4.6115 	EXP 	text: autoDraw = True
4.6115 	EXP 	text_2: autoDraw = True
4.6443 	DATA 	Mouse:  Left button up, pos=(546,283)
5.7997 	DATA 	Mouse: Left button down, pos=(918,260)
5.8123 	EXP 	New trial (rep=0, index=2): {'ItemText': 'A new vaccine is available for a deadly new disease that is sweeping across the\nworld. Scientists estimate that 99.9% of people who take vaccine will not die from the disease.', 'Question': 'Would you take the vaccine, if given the opportunity?', 'Option1': 'YES', 'Option2': 'NO', 'Framing': 2}
5.8519 	EXP 	text: autoDraw = False
5.8519 	EXP 	text_2: autoDraw = False
5.8519 	EXP 	text: height = 0.04
5.8519 	EXP 	text: height = 0.04
5.8519 	EXP 	text: height = 0.04
5.8519 	EXP 	text: text = 'A new vaccine is available for a deadly new disease that is sweeping across the\nworld. Scientists estimate that 99.9% of people who take vaccine will not die from the disease.'
5.8519 	EXP 	text_2: height = 0.035
5.8519 	EXP 	text_2: height = 0.035
5.8519 	EXP 	text_2: height = 0.035
5.8519 	EXP 	text_2: text = 'Would you take the vaccine, if given the opportunity?'
5.8519 	EXP 	text: autoDraw = True
5.8519 	EXP 	text_2: autoDraw = True
5.8946 	DATA 	Mouse:  Left button up, pos=(918,260)
6.8660 	DATA 	Mouse: Left button down, pos=(555,271)
6.8789 	EXP 	New trial (rep=0, index=3): {'ItemText': 'A random sample of 100 lawyers and engineers is taken. The sample ends up\ncomprising 70 engineers and 30 lawyers. From this sample, one person is interviewed. He is a\n30-year-old man of high ability and high motivation. He promises to be quite successful in his\nfield. He is well liked by colleagues.', 'Question': 'Which profession do you think the man is?', 'Option1': 'ENGINEER', 'Option2': 'LAWYER', 'Framing': 2}
6.9215 	EXP 	text: autoDraw = False
6.9215 	EXP 	text_2: autoDraw = False
6.9215 	EXP 	text: height = 0.04
6.9215 	EXP 	text: height = 0.04
6.9215 	EXP 	text: height = 0.04
6.9215 	EXP 	text: text = 'A random sample of 100 lawyers and engineers is taken. The sample ends up\ncomprising 70 engineers and 30 lawyers. From this sample, one person is interviewed. He is a\n30-year-old man of high ability and high motivation. He promises to be quite successful in his\nfield. He is well liked by colleagues.'
6.9215 	EXP 	text_2: height = 0.035
6.9215 	EXP 	text_2: height = 0.035
6.9215 	EXP 	text_2: height = 0.035
6.9215 	EXP 	text_2: text = 'Which profession do you think the man is?'
6.9215 	EXP 	text: autoDraw = True
6.9215 	EXP 	text_2: autoDraw = True
6.9616 	DATA 	Mouse:  Left button up, pos=(555,271)
7.9113 	DATA 	Mouse: Left button down, pos=(894,275)
7.9133 	EXP 	New trial (rep=0, index=4): {'ItemText': 'At a fundraiser, you are presented with two options for a raffle ticket. For Option A,\nyou are guaranteed to win a gift card to a random restaurant valued at $50. For Option B, you\nhave a 20% chance to win a gift card to a random restaurant valued at $250.', 'Question': 'Which option would you select?', 'Option1': 'OPTION A', 'Option2': 'OPTION B', 'Framing': 2}
7.9469 	EXP 	text: autoDraw = False
7.9469 	EXP 	text_2: autoDraw = False
7.9469 	EXP 	text: height = 0.04
7.9469 	EXP 	text: height = 0.04
7.9469 	EXP 	text: height = 0.04
7.9469 	EXP 	text: text = 'At a fundraiser, you are presented with two options for a raffle ticket. For Option A,\nyou are guaranteed to win a gift card to a random restaurant valued at $50. For Option B, you\nhave a 20% chance to win a gift card to a random restaurant valued at $250.'
7.9469 	EXP 	text_2: height = 0.035
7.9469 	EXP 	text_2: height = 0.035
7.9469 	EXP 	text_2: height = 0.035
7.9469 	EXP 	text_2: text = 'Which option would you select?'
7.9469 	EXP 	text: autoDraw = True
7.9469 	EXP 	text_2: autoDraw = True
8.0499 	DATA 	Mouse:  Left button up, pos=(894,275)
8.9445 	DATA 	Mouse: Left button down, pos=(545,274)
8.9605 	EXP 	text: autoDraw = False
8.9605 	EXP 	text_2: autoDraw = False
8.9605 	EXP 	Framing_HieuLe: status = STOPPED
8.9882 	EXP 	window1: mouseVisible = True
